SRS QCM200 Data File
Data Taken on 04.05.2022 at 13:37:03
Tag Definitions
Zero Rel F        = 1
Zero Rel R        = 2
Zero Rel F and R  = 3
User Tag          = 4
Begining of File  = 5

Notes:


Frequency	Resistance	Delta F	Delta R	Delta Mass	Time (s)	Tag
+04.997247400E+6	+03.335700E+2	-09.200000E+0	-02.200000E-1	+01.625442E-1	+09.137710E+2	0
+04.997247400E+6	+03.335700E+2	-09.200000E+0	-02.200000E-1	+01.625442E-1	+09.148410E+2	0
+04.997247600E+6	+03.335800E+2	-09.000000E+0	-02.100000E-1	+01.590106E-1	+09.159090E+2	0
+04.997247600E+6	+03.335900E+2	-09.000000E+0	-02.000000E-1	+01.590106E-1	+09.169940E+2	0
+04.997247500E+6	+03.335900E+2	-09.100000E+0	-02.000000E-1	+01.607774E-1	+09.180620E+2	0
+04.997247500E+6	+03.336000E+2	-09.100000E+0	-01.900000E-1	+01.607774E-1	+09.191550E+2	0
+04.997247600E+6	+03.336000E+2	-09.000000E+0	-01.900000E-1	+01.590106E-1	+09.202060E+2	0
+04.997247600E+6	+03.336200E+2	-09.000000E+0	-01.700000E-1	+01.590106E-1	+09.212870E+2	0
+04.997247600E+6	+03.336300E+2	-09.000000E+0	-01.600000E-1	+01.590106E-1	+09.223610E+2	0
+04.997247500E+6	+03.336300E+2	-09.100000E+0	-01.600000E-1	+01.607774E-1	+09.234270E+2	0
+04.997247600E+6	+03.336400E+2	-09.000000E+0	-01.500000E-1	+01.590106E-1	+09.245090E+2	0
+04.997247600E+6	+03.336400E+2	-09.000000E+0	-01.500000E-1	+01.590106E-1	+09.255780E+2	0
+04.997247500E+6	+03.336500E+2	-09.100000E+0	-01.400000E-1	+01.607774E-1	+09.266470E+2	0
+04.997247500E+6	+03.336500E+2	-09.100000E+0	-01.400000E-1	+01.607774E-1	+09.277320E+2	0
+04.997247600E+6	+03.336500E+2	-09.000000E+0	-01.400000E-1	+01.590106E-1	+09.288130E+2	0
+04.997247600E+6	+03.336600E+2	-09.000000E+0	-01.300000E-1	+01.590106E-1	+09.298820E+2	0
+04.997247600E+6	+03.336800E+2	-09.000000E+0	-01.100000E-1	+01.590106E-1	+09.309630E+2	0
+04.997247600E+6	+03.336800E+2	-09.000000E+0	-01.100000E-1	+01.590106E-1	+09.320340E+2	0
+04.997247600E+6	+03.336800E+2	-09.000000E+0	-01.100000E-1	+01.590106E-1	+09.331030E+2	0
+04.997247600E+6	+03.336800E+2	-09.000000E+0	-01.100000E-1	+01.590106E-1	+09.341830E+2	0
+04.997247600E+6	+03.336900E+2	-09.000000E+0	-01.000000E-1	+01.590106E-1	+09.352680E+2	0
+04.997247600E+6	+03.336900E+2	-09.000000E+0	-01.000000E-1	+01.590106E-1	+09.363360E+2	0
+04.997247600E+6	+03.337000E+2	-09.000000E+0	-09.000000E-2	+01.590106E-1	+09.374160E+2	0
+04.997247600E+6	+03.337100E+2	-09.000000E+0	-08.000000E-2	+01.590106E-1	+09.384820E+2	0
+04.997247500E+6	+03.337100E+2	-09.100000E+0	-08.000000E-2	+01.607774E-1	+09.395620E+2	0
+04.997247600E+6	+03.337100E+2	-09.000000E+0	-08.000000E-2	+01.590106E-1	+09.406390E+2	0
+04.997247600E+6	+03.337300E+2	-09.000000E+0	-06.000000E-2	+01.590106E-1	+09.417190E+2	0
+04.997247600E+6	+03.337300E+2	-09.000000E+0	-06.000000E-2	+01.590106E-1	+09.427860E+2	0
+04.997247600E+6	+03.337400E+2	-09.000000E+0	-05.000000E-2	+01.590106E-1	+09.438640E+2	0
+04.997247600E+6	+03.337500E+2	-09.000000E+0	-04.000000E-2	+01.590106E-1	+09.449300E+2	0
+04.997247600E+6	+03.337500E+2	-09.000000E+0	-04.000000E-2	+01.590106E-1	+09.460050E+2	0
+04.997247600E+6	+03.337500E+2	-09.000000E+0	-04.000000E-2	+01.590106E-1	+09.470830E+2	0
+04.997247600E+6	+03.337600E+2	-09.000000E+0	-03.000000E-2	+01.590106E-1	+09.481620E+2	0
+04.997247600E+6	+03.337700E+2	-09.000000E+0	-02.000000E-2	+01.590106E-1	+09.492330E+2	0
+04.997247600E+6	+03.337700E+2	-09.000000E+0	-02.000000E-2	+01.590106E-1	+09.503160E+2	0
+04.997247700E+6	+03.337800E+2	-08.900000E+0	-01.000000E-2	+01.572438E-1	+09.513900E+2	0
+04.997247600E+6	+03.337800E+2	-09.000000E+0	-01.000000E-2	+01.590106E-1	+09.524540E+2	0
+04.997247700E+6	+03.338000E+2	-08.900000E+0	+01.000000E-2	+01.572438E-1	+09.535360E+2	0
+04.997247600E+6	+03.338100E+2	-09.000000E+0	+02.000000E-2	+01.590106E-1	+09.546150E+2	0
+04.997247700E+6	+03.338100E+2	-08.900000E+0	+02.000000E-2	+01.572438E-1	+09.556910E+2	0
+04.997247700E+6	+03.338200E+2	-08.900000E+0	+03.000000E-2	+01.572438E-1	+09.567620E+2	0
+04.997247800E+6	+03.338300E+2	-08.800000E+0	+04.000000E-2	+01.554770E-1	+09.578260E+2	0
+04.997247800E+6	+03.338400E+2	-08.800000E+0	+05.000000E-2	+01.554770E-1	+09.589100E+2	0
+04.997247800E+6	+03.338400E+2	-08.800000E+0	+05.000000E-2	+01.554770E-1	+09.599800E+2	0
+04.997247700E+6	+03.338500E+2	-08.900000E+0	+06.000000E-2	+01.572438E-1	+09.610560E+2	0
+04.997247800E+6	+03.338600E+2	-08.800000E+0	+07.000000E-2	+01.554770E-1	+09.621210E+2	0
+04.997247800E+6	+03.338700E+2	-08.800000E+0	+08.000000E-2	+01.554770E-1	+09.632030E+2	0
+04.997247800E+6	+03.338700E+2	-08.800000E+0	+08.000000E-2	+01.554770E-1	+09.642750E+2	0
+04.997247800E+6	+03.338800E+2	-08.800000E+0	+09.000000E-2	+01.554770E-1	+09.653510E+2	0
+04.997247800E+6	+03.338800E+2	-08.800000E+0	+09.000000E-2	+01.554770E-1	+09.664190E+2	0
+04.997247800E+6	+03.338900E+2	-08.800000E+0	+01.000000E-1	+01.554770E-1	+09.674980E+2	0
+04.997247800E+6	+03.339000E+2	-08.800000E+0	+01.100000E-1	+01.554770E-1	+09.685640E+2	0
+04.997247800E+6	+03.339100E+2	-08.800000E+0	+01.200000E-1	+01.554770E-1	+09.696440E+2	0
+04.997247800E+6	+03.339100E+2	-08.800000E+0	+01.200000E-1	+01.554770E-1	+09.707150E+2	0
+04.997247900E+6	+03.339200E+2	-08.700000E+0	+01.300000E-1	+01.537102E-1	+09.717990E+2	0
+04.997247800E+6	+03.339100E+2	-08.800000E+0	+01.200000E-1	+01.554770E-1	+09.728670E+2	0
+04.997247900E+6	+03.339200E+2	-08.700000E+0	+01.300000E-1	+01.537102E-1	+09.739370E+2	0
+04.997247800E+6	+03.339200E+2	-08.800000E+0	+01.300000E-1	+01.554770E-1	+09.750130E+2	0
+04.997247800E+6	+03.339300E+2	-08.800000E+0	+01.400000E-1	+01.554770E-1	+09.760960E+2	0
+04.997247800E+6	+03.339400E+2	-08.800000E+0	+01.500000E-1	+01.554770E-1	+09.771650E+2	0
+04.997247900E+6	+03.339400E+2	-08.700000E+0	+01.500000E-1	+01.537102E-1	+09.782480E+2	0
+04.997247800E+6	+03.339400E+2	-08.800000E+0	+01.500000E-1	+01.554770E-1	+09.793340E+2	0
+04.997247800E+6	+03.339500E+2	-08.800000E+0	+01.600000E-1	+01.554770E-1	+09.803940E+2	0
+04.997247900E+6	+03.339500E+2	-08.700000E+0	+01.600000E-1	+01.537102E-1	+09.814620E+2	0
+04.997247900E+6	+03.339400E+2	-08.700000E+0	+01.500000E-1	+01.537102E-1	+09.825330E+2	0
+04.997247800E+6	+03.339500E+2	-08.800000E+0	+01.600000E-1	+01.554770E-1	+09.836150E+2	0
+04.997247800E+6	+03.339400E+2	-08.800000E+0	+01.500000E-1	+01.554770E-1	+09.846860E+2	0
+04.997247800E+6	+03.339400E+2	-08.800000E+0	+01.500000E-1	+01.554770E-1	+09.857600E+2	0
+04.997247800E+6	+03.339300E+2	-08.800000E+0	+01.400000E-1	+01.554770E-1	+09.868420E+2	0
+04.997247800E+6	+03.339400E+2	-08.800000E+0	+01.500000E-1	+01.554770E-1	+09.879100E+2	0
+04.997247700E+6	+03.339300E+2	-08.900000E+0	+01.400000E-1	+01.572438E-1	+09.889800E+2	0
+04.997247800E+6	+03.339400E+2	-08.800000E+0	+01.500000E-1	+01.554770E-1	+09.900570E+2	0
+04.997247800E+6	+03.339500E+2	-08.800000E+0	+01.600000E-1	+01.554770E-1	+09.911330E+2	0
+04.997247700E+6	+03.339100E+2	-08.900000E+0	+01.200000E-1	+01.572438E-1	+09.922030E+2	0
+04.997247700E+6	+03.339000E+2	-08.900000E+0	+01.100000E-1	+01.572438E-1	+09.932880E+2	0
+04.997247600E+6	+03.339200E+2	-09.000000E+0	+01.300000E-1	+01.590106E-1	+09.943590E+2	0
+04.997247600E+6	+03.339100E+2	-09.000000E+0	+01.200000E-1	+01.590106E-1	+09.954390E+2	0
+04.997247600E+6	+03.339000E+2	-09.000000E+0	+01.100000E-1	+01.590106E-1	+09.965080E+2	0
+04.997247700E+6	+03.339100E+2	-08.900000E+0	+01.200000E-1	+01.572438E-1	+09.975870E+2	0
+04.997247600E+6	+03.339100E+2	-09.000000E+0	+01.200000E-1	+01.590106E-1	+09.986570E+2	0
+04.997247700E+6	+03.339200E+2	-08.900000E+0	+01.300000E-1	+01.572438E-1	+09.997410E+2	0
+04.997247600E+6	+03.339300E+2	-09.000000E+0	+01.400000E-1	+01.590106E-1	+01.000818E+3	0
+04.997247600E+6	+03.339500E+2	-09.000000E+0	+01.600000E-1	+01.590106E-1	+01.001886E+3	0
+04.997247800E+6	+03.339700E+2	-08.800000E+0	+01.800000E-1	+01.554770E-1	+01.002968E+3	0
+04.997247800E+6	+03.339900E+2	-08.800000E+0	+02.000000E-1	+01.554770E-1	+01.004049E+3	0
+04.997247800E+6	+03.339900E+2	-08.800000E+0	+02.000000E-1	+01.554770E-1	+01.005127E+3	0
+04.997247800E+6	+03.339900E+2	-08.800000E+0	+02.000000E-1	+01.554770E-1	+01.006191E+3	0
+04.997247800E+6	+03.340000E+2	-08.800000E+0	+02.100000E-1	+01.554770E-1	+01.007264E+3	0
+04.997247800E+6	+03.340000E+2	-08.800000E+0	+02.100000E-1	+01.554770E-1	+01.008346E+3	0
+04.997247800E+6	+03.340100E+2	-08.800000E+0	+02.200000E-1	+01.554770E-1	+01.009424E+3	0
+04.997247800E+6	+03.340100E+2	-08.800000E+0	+02.200000E-1	+01.554770E-1	+01.010492E+3	0
+04.997247800E+6	+03.340100E+2	-08.800000E+0	+02.200000E-1	+01.554770E-1	+01.011569E+3	0
+04.997247800E+6	+03.340200E+2	-08.800000E+0	+02.300000E-1	+01.554770E-1	+01.012639E+3	0
+04.997247800E+6	+03.340300E+2	-08.800000E+0	+02.400000E-1	+01.554770E-1	+01.013720E+3	0
+04.997247800E+6	+03.340300E+2	-08.800000E+0	+02.400000E-1	+01.554770E-1	+01.014790E+3	0
+04.997247900E+6	+03.340400E+2	-08.700000E+0	+02.500000E-1	+01.537102E-1	+01.015862E+3	0
+04.997247800E+6	+03.340500E+2	-08.800000E+0	+02.600000E-1	+01.554770E-1	+01.016931E+3	0
+04.997247900E+6	+03.340600E+2	-08.700000E+0	+02.700000E-1	+01.537102E-1	+01.018011E+3	0
+04.997247900E+6	+03.340800E+2	-08.700000E+0	+02.900000E-1	+01.537102E-1	+01.019078E+3	0
+04.997247900E+6	+03.340900E+2	-08.700000E+0	+03.000000E-1	+01.537102E-1	+01.020166E+3	0
+04.997247900E+6	+03.340900E+2	-08.700000E+0	+03.000000E-1	+01.537102E-1	+01.021236E+3	0
+04.997248000E+6	+03.341000E+2	-08.600000E+0	+03.100000E-1	+01.519435E-1	+01.022317E+3	0
+04.997248000E+6	+03.341100E+2	-08.600000E+0	+03.200000E-1	+01.519435E-1	+01.023389E+3	0
+04.997247900E+6	+03.341100E+2	-08.700000E+0	+03.200000E-1	+01.537102E-1	+01.024457E+3	0
+04.997248000E+6	+03.341200E+2	-08.600000E+0	+03.300000E-1	+01.519435E-1	+01.025544E+3	0
+04.997248000E+6	+03.341300E+2	-08.600000E+0	+03.400000E-1	+01.519435E-1	+01.026612E+3	0
+04.997248000E+6	+03.341300E+2	-08.600000E+0	+03.400000E-1	+01.519435E-1	+01.027695E+3	0
+04.997248000E+6	+03.341400E+2	-08.600000E+0	+03.500000E-1	+01.519435E-1	+01.028766E+3	0
+04.997248000E+6	+03.341400E+2	-08.600000E+0	+03.500000E-1	+01.519435E-1	+01.029837E+3	0
+04.997248000E+6	+03.341400E+2	-08.600000E+0	+03.500000E-1	+01.519435E-1	+01.030903E+3	0
+04.997248000E+6	+03.341400E+2	-08.600000E+0	+03.500000E-1	+01.519435E-1	+01.031986E+3	0
+04.997248000E+6	+03.341500E+2	-08.600000E+0	+03.600000E-1	+01.519435E-1	+01.033056E+3	0
+04.997248000E+6	+03.341500E+2	-08.600000E+0	+03.600000E-1	+01.519435E-1	+01.034141E+3	0
+04.997248100E+6	+03.341500E+2	-08.500000E+0	+03.600000E-1	+01.501767E-1	+01.035210E+3	0
+04.997248000E+6	+03.341500E+2	-08.600000E+0	+03.600000E-1	+01.519435E-1	+01.036282E+3	0
+04.997248000E+6	+03.341600E+2	-08.600000E+0	+03.700000E-1	+01.519435E-1	+01.037365E+3	0
+04.997248000E+6	+03.341600E+2	-08.600000E+0	+03.700000E-1	+01.519435E-1	+01.038436E+3	0
+04.997248000E+6	+03.341700E+2	-08.600000E+0	+03.800000E-1	+01.519435E-1	+01.039504E+3	0
+04.997248100E+6	+03.341700E+2	-08.500000E+0	+03.800000E-1	+01.501767E-1	+01.040581E+3	0
+04.997248100E+6	+03.341700E+2	-08.500000E+0	+03.800000E-1	+01.501767E-1	+01.041664E+3	0
+04.997248100E+6	+03.341700E+2	-08.500000E+0	+03.800000E-1	+01.501767E-1	+01.042738E+3	0
+04.997248100E+6	+03.341800E+2	-08.500000E+0	+03.900000E-1	+01.501767E-1	+01.043810E+3	0
+04.997248100E+6	+03.341800E+2	-08.500000E+0	+03.900000E-1	+01.501767E-1	+01.044876E+3	0
+04.997248000E+6	+03.341900E+2	-08.600000E+0	+04.000000E-1	+01.519435E-1	+01.045957E+3	0
+04.997248100E+6	+03.341900E+2	-08.500000E+0	+04.000000E-1	+01.501767E-1	+01.047028E+3	0
+04.997248100E+6	+03.341900E+2	-08.500000E+0	+04.000000E-1	+01.501767E-1	+01.048101E+3	0
+04.997248100E+6	+03.342000E+2	-08.500000E+0	+04.100000E-1	+01.501767E-1	+01.049181E+3	0
+04.997248100E+6	+03.342000E+2	-08.500000E+0	+04.100000E-1	+01.501767E-1	+01.050255E+3	0
+04.997248100E+6	+03.342100E+2	-08.500000E+0	+04.200000E-1	+01.501767E-1	+01.051326E+3	0
+04.997248100E+6	+03.342000E+2	-08.500000E+0	+04.100000E-1	+01.501767E-1	+01.052403E+3	0
+04.997248100E+6	+03.342000E+2	-08.500000E+0	+04.100000E-1	+01.501767E-1	+01.053482E+3	0
+04.997248100E+6	+03.342000E+2	-08.500000E+0	+04.100000E-1	+01.501767E-1	+01.054547E+3	0
+04.997248100E+6	+03.342000E+2	-08.500000E+0	+04.100000E-1	+01.501767E-1	+01.055629E+3	0
+04.997248100E+6	+03.342100E+2	-08.500000E+0	+04.200000E-1	+01.501767E-1	+01.056706E+3	0
+04.997248100E+6	+03.342100E+2	-08.500000E+0	+04.200000E-1	+01.501767E-1	+01.057780E+3	0
+04.997248100E+6	+03.342200E+2	-08.500000E+0	+04.300000E-1	+01.501767E-1	+01.058849E+3	0
+04.997248100E+6	+03.342100E+2	-08.500000E+0	+04.200000E-1	+01.501767E-1	+01.059918E+3	0
+04.997248100E+6	+03.342100E+2	-08.500000E+0	+04.200000E-1	+01.501767E-1	+01.061001E+3	0
+04.997248100E+6	+03.342100E+2	-08.500000E+0	+04.200000E-1	+01.501767E-1	+01.062072E+3	0
+04.997248100E+6	+03.342100E+2	-08.500000E+0	+04.200000E-1	+01.501767E-1	+01.063147E+3	0
+04.997248100E+6	+03.342200E+2	-08.500000E+0	+04.300000E-1	+01.501767E-1	+01.064222E+3	0
+04.997248100E+6	+03.342200E+2	-08.500000E+0	+04.300000E-1	+01.501767E-1	+01.065301E+3	0
+04.997248100E+6	+03.342100E+2	-08.500000E+0	+04.200000E-1	+01.501767E-1	+01.066375E+3	0
+04.997248100E+6	+03.342200E+2	-08.500000E+0	+04.300000E-1	+01.501767E-1	+01.067457E+3	0
+04.997248100E+6	+03.342200E+2	-08.500000E+0	+04.300000E-1	+01.501767E-1	+01.068522E+3	0
+04.997248100E+6	+03.342200E+2	-08.500000E+0	+04.300000E-1	+01.501767E-1	+01.069603E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.070674E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.071747E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.072825E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.073894E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.074961E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.076035E+3	0
+04.997248100E+6	+03.342400E+2	-08.500000E+0	+04.500000E-1	+01.501767E-1	+01.077114E+3	0
+04.997248100E+6	+03.342400E+2	-08.500000E+0	+04.500000E-1	+01.501767E-1	+01.078196E+3	0
+04.997248100E+6	+03.342400E+2	-08.500000E+0	+04.500000E-1	+01.501767E-1	+01.079268E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.080336E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.081420E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.082484E+3	0
+04.997248100E+6	+03.342400E+2	-08.500000E+0	+04.500000E-1	+01.501767E-1	+01.083566E+3	0
+04.997248100E+6	+03.342400E+2	-08.500000E+0	+04.500000E-1	+01.501767E-1	+01.084637E+3	0
+04.997248100E+6	+03.342400E+2	-08.500000E+0	+04.500000E-1	+01.501767E-1	+01.085716E+3	0
+04.997248100E+6	+03.342400E+2	-08.500000E+0	+04.500000E-1	+01.501767E-1	+01.086798E+3	0
+04.997248100E+6	+03.342500E+2	-08.500000E+0	+04.600000E-1	+01.501767E-1	+01.087863E+3	0
+04.997248100E+6	+03.342400E+2	-08.500000E+0	+04.500000E-1	+01.501767E-1	+01.088936E+3	0
+04.997248100E+6	+03.342400E+2	-08.500000E+0	+04.500000E-1	+01.501767E-1	+01.090019E+3	0
+04.997248100E+6	+03.342500E+2	-08.500000E+0	+04.600000E-1	+01.501767E-1	+01.091083E+3	0
+04.997248100E+6	+03.342500E+2	-08.500000E+0	+04.600000E-1	+01.501767E-1	+01.092166E+3	0
+04.997248200E+6	+03.342500E+2	-08.400000E+0	+04.600000E-1	+01.484099E-1	+01.093235E+3	0
+04.997248100E+6	+03.342500E+2	-08.500000E+0	+04.600000E-1	+01.501767E-1	+01.094317E+3	0
+04.997248100E+6	+03.342600E+2	-08.500000E+0	+04.700000E-1	+01.501767E-1	+01.095396E+3	0
+04.997248200E+6	+03.342600E+2	-08.400000E+0	+04.700000E-1	+01.484099E-1	+01.096465E+3	0
+04.997248300E+6	+03.342600E+2	-08.300000E+0	+04.700000E-1	+01.466431E-1	+01.097541E+3	0
+04.997248200E+6	+03.342700E+2	-08.400000E+0	+04.800000E-1	+01.484099E-1	+01.098606E+3	0
+04.997248200E+6	+03.342700E+2	-08.400000E+0	+04.800000E-1	+01.484099E-1	+01.099678E+3	0
+04.997248200E+6	+03.342600E+2	-08.400000E+0	+04.700000E-1	+01.484099E-1	+01.100762E+3	0
+04.997248200E+6	+03.342800E+2	-08.400000E+0	+04.900000E-1	+01.484099E-1	+01.101826E+3	0
+04.997248200E+6	+03.342800E+2	-08.400000E+0	+04.900000E-1	+01.484099E-1	+01.102911E+3	0
+04.997248200E+6	+03.342800E+2	-08.400000E+0	+04.900000E-1	+01.484099E-1	+01.103977E+3	0
+04.997248200E+6	+03.342800E+2	-08.400000E+0	+04.900000E-1	+01.484099E-1	+01.105062E+3	0
+04.997248200E+6	+03.342800E+2	-08.400000E+0	+04.900000E-1	+01.484099E-1	+01.106131E+3	0
+04.997248300E+6	+03.342800E+2	-08.300000E+0	+04.900000E-1	+01.466431E-1	+01.107210E+3	0
+04.997248300E+6	+03.342800E+2	-08.300000E+0	+04.900000E-1	+01.466431E-1	+01.108285E+3	0
+04.997248300E+6	+03.342800E+2	-08.300000E+0	+04.900000E-1	+01.466431E-1	+01.109355E+3	0
+04.997248300E+6	+03.342900E+2	-08.300000E+0	+05.000000E-1	+01.466431E-1	+01.110424E+3	0
+04.997248300E+6	+03.342900E+2	-08.300000E+0	+05.000000E-1	+01.466431E-1	+01.111507E+3	0
+04.997248300E+6	+03.343000E+2	-08.300000E+0	+05.100000E-1	+01.466431E-1	+01.112570E+3	0
+04.997248300E+6	+03.342900E+2	-08.300000E+0	+05.000000E-1	+01.466431E-1	+01.113655E+3	0
+04.997248300E+6	+03.343000E+2	-08.300000E+0	+05.100000E-1	+01.466431E-1	+01.114726E+3	0
+04.997248300E+6	+03.343000E+2	-08.300000E+0	+05.100000E-1	+01.466431E-1	+01.115795E+3	0
+04.997248300E+6	+03.343100E+2	-08.300000E+0	+05.200000E-1	+01.466431E-1	+01.116878E+3	0
+04.997248300E+6	+03.343100E+2	-08.300000E+0	+05.200000E-1	+01.466431E-1	+01.117950E+3	0
